Timestamp,r_ref,q_ref,curr_ax,curr_roll_rate,curr_pitch_rate,curr_yaw_rate,curr_qw,curr_qx,curr_qy,curr_qz,ax_ref,p_ref,pitch_ref,yaw_ref,omega_L_ref,omega_R_ref,servo_L_ref,servo_R_ref,Temperature,Voltage,RPM2,RPM4,ErrorCodes
145586,-1.512,2.066,-0.150,0.020,-0.006,0.013,0.128,-0.874,0.212,-0.419,-0.200,-0.133,0.689,-0.378,29537,24129,165,-170,51,15.140,305,305,0
145686,-1.937,1.997,0.080,0.019,-0.002,0.014,0.190,-0.860,0.221,-0.418,-0.200,-0.168,0.666,-0.484,30076,23333,154,-160,50,15.150,305,305,0
145786,-2.371,1.921,-0.090,0.023,-0.008,0.016,0.261,-0.844,0.228,-0.409,-0.200,-0.206,0.640,-0.593,30708,22426,149,-156,50,15.150,305,305,0
145886,-2.723,1.839,-0.360,0.015,-0.001,0.013,0.322,-0.825,0.239,-0.398,-0.200,-0.238,0.613,-0.681,31107,21921,142,-150,50,15.150,305,305,0
145986,-2.918,1.749,-0.220,0.008,0.000,0.006,0.355,-0.809,0.248,-0.397,-0.200,-0.249,0.583,-0.730,31219,21799,137,-145,51,15.160,305,305,0
146086,-3.044,1.673,-0.200,0.007,-0.001,0.004,0.378,-0.798,0.253,-0.396,-0.200,-0.256,0.558,-0.761,31375,21586,132,-141,51,15.160,305,305,0
146186,-3.138,1.598,-0.110,0.006,-0.001,0.002,0.398,-0.789,0.251,-0.395,-0.200,-0.261,0.533,-0.785,31509,21342,128,-136,50,15.150,305,305,0
146286,-3.188,1.558,-0.060,0.005,-0.001,0.002,0.410,-0.784,0.249,-0.394,-0.200,-0.264,0.519,-0.797,31593,21153,127,-136,50,15.150,305,305,0
146386,-3.233,1.505,-0.190,0.005,0.000,-0.001,0.421,-0.779,0.247,-0.395,-0.200,-0.264,0.502,-0.808,31726,20949,123,-132,50,15.150,305,305,0
146486,-3.275,1.410,-0.060,0.007,0.002,0.000,0.430,-0.771,0.242,-0.402,-0.200,-0.258,0.470,-0.819,31861,20662,116,-124,50,15.150,305,305,0
146586,-3.343,1.276,-0.040,0.010,-0.001,0.001,0.448,-0.760,0.235,-0.408,-0.200,-0.252,0.425,-0.836,32070,20284,106,-114,50,15.160,305,305,0
146686,-3.411,1.138,-0.010,0.008,0.002,0.001,0.468,-0.748,0.227,-0.412,-0.200,-0.247,0.379,-0.853,32225,19953,97,-105,50,15.160,305,305,0
146786,-3.453,1.004,-0.180,0.005,0.004,-0.002,0.479,-0.737,0.224,-0.422,-0.200,-0.234,0.335,-0.863,32327,19744,90,-97,50,15.150,305,305,0
146886,-3.456,0.878,-0.140,0.002,0.006,-0.004,0.475,-0.728,0.225,-0.440,-0.200,-0.213,0.293,-0.864,32378,19633,83,-89,50,15.150,305,305,0
146986,-3.454,0.840,-0.190,-0.002,0.002,0.001,0.471,-0.725,0.228,-0.448,-0.200,-0.204,0.280,-0.863,32471,19444,85,-92,50,15.150,305,305,0
147086,-3.487,0.851,-0.320,0.005,-0.004,0.005,0.475,-0.721,0.237,-0.445,-0.200,-0.207,0.284,-0.872,32696,19126,88,-95,50,15.150,305,305,0
147186,-3.542,0.781,-0.090,0.010,-0.004,0.002,0.499,-0.713,0.228,-0.436,-0.200,-0.214,0.260,-0.886,32788,18924,80,-87,50,15.150,305,305,0
147286,-3.554,0.709,-0.110,0.003,-0.001,-0.002,0.511,-0.709,0.217,-0.435,-0.200,-0.212,0.236,-0.888,32720,18986,76,-83,50,15.150,305,305,0
147386,-3.548,0.687,-0.010,0.001,-0.002,-0.000,0.514,-0.708,0.211,-0.435,-0.200,-0.212,0.229,-0.887,32679,18988,76,-84,50,15.140,305,305,0
147486,-3.559,0.667,0.050,0.003,-0.002,0.002,0.521,-0.706,0.208,-0.433,-0.200,-0.214,0.222,-0.890,32684,18865,75,-83,50,15.140,305,305,0
147586,-3.584,0.647,-0.100,0.002,-0.001,0.003,0.531,-0.702,0.207,-0.427,-0.200,-0.218,0.216,-0.896,32707,18733,74,-82,50,15.160,305,305,0
147686,-3.593,0.657,-0.330,-0.002,0.001,-0.000,0.531,-0.701,0.211,-0.426,-0.200,-0.219,0.219,-0.898,32689,18776,76,-84,50,15.160,305,305,0
147786,-3.593,0.675,-0.230,-0.000,-0.002,0.001,0.531,-0.703,0.211,-0.424,-0.200,-0.222,0.225,-0.898,32695,18793,78,-85,50,15.160,305,305,0
147886,-3.613,0.668,-0.050,0.003,-0.002,0.003,0.539,-0.700,0.211,-0.419,-0.200,-0.227,0.223,-0.903,32734,18677,76,-84,50,15.160,305,305,0
147986,-3.620,0.684,0.010,-0.001,-0.001,0.000,0.543,-0.700,0.211,-0.413,-0.200,-0.233,0.228,-0.905,32682,18663,78,-86,50,15.160,305,305,0
148086,-3.601,0.735,0.020,-0.003,0.000,-0.002,0.536,-0.706,0.211,-0.413,-0.200,-0.235,0.245,-0.900,32595,18711,82,-90,50,15.160,305,305,0
148186,-3.602,0.749,-0.040,0.003,-0.002,0.003,0.536,-0.706,0.212,-0.411,-0.200,-0.238,0.250,-0.900,32612,18586,81,-90,50,15.160,305,305,0
148286,-3.617,0.741,-0.030,0.002,-0.002,0.001,0.545,-0.704,0.209,-0.404,-0.200,-0.244,0.247,-0.904,32606,18505,80,-89,50,15.160,305,305,0
148386,-3.610,0.738,0.040,-0.000,0.000,-0.002,0.545,-0.705,0.206,-0.405,-0.200,-0.244,0.246,-0.903,32535,18512,80,-88,49,15.160,305,305,0
148486,-3.602,0.734,0.000,0.001,-0.000,0.000,0.544,-0.706,0.203,-0.406,-0.200,-0.243,0.245,-0.901,32496,18450,80,-88,49,15.160,305,305,0
148586,-3.606,0.735,-0.180,0.000,-0.001,0.001,0.547,-0.705,0.202,-0.403,-0.200,-0.245,0.245,-0.901,32493,18396,80,-89,50,15.160,305,305,0
148686,-3.606,0.744,-0.230,-0.000,-0.000,0.000,0.547,-0.706,0.202,-0.402,-0.200,-0.247,0.248,-0.901,32492,18406,81,-90,50,15.160,305,305,0
148786,-3.603,0.762,-0.190,-0.001,-0.001,-0.000,0.547,-0.707,0.201,-0.400,-0.200,-0.250,0.254,-0.901,32485,18419,82,-91,50,15.160,305,305,0
148886,-3.600,0.787,-0.080,-0.001,0.000,0.000,0.545,-0.709,0.203,-0.398,-0.200,-0.253,0.262,-0.900,32465,18391,84,-93,49,15.160,305,305,0
148986,-3.603,0.792,-0.040,0.001,-0.000,0.000,0.545,-0.709,0.204,-0.398,-0.200,-0.254,0.264,-0.901,32451,18331,83,-92,49,15.160,305,305,0
149086,-3.604,0.777,-0.060,-0.000,0.001,-0.001,0.546,-0.708,0.203,-0.399,-0.200,-0.251,0.259,-0.901,32422,18299,81,-91,49,15.160,305,305,0
149186,-3.599,0.765,-0.040,-0.001,0.001,-0.001,0.544,-0.708,0.203,-0.402,-0.200,-0.248,0.255,-0.900,32386,18271,81,-90,49,15.160,305,305,0
149286,-3.603,0.767,-0.070,0.000,0.000,0.001,0.544,-0.708,0.204,-0.402,-0.200,-0.248,0.256,-0.901,32388,18199,81,-91,49,15.180,305,305,0
149386,-3.612,0.777,-0.050,-0.000,-0.000,0.002,0.547,-0.707,0.206,-0.398,-0.200,-0.252,0.259,-0.903,32378,18125,83,-92,49,15.180,305,305,0
149486,-3.616,0.787,0.000,-0.000,0.000,0.000,0.547,-0.707,0.208,-0.397,-0.200,-0.253,0.262,-0.904,32341,18082,83,-92,49,15.180,305,305,0
149586,-3.619,0.776,-0.070,0.002,-0.000,0.001,0.548,-0.706,0.208,-0.398,-0.200,-0.252,0.259,-0.905,32323,18018,81,-91,49,15.180,305,305,0
149686,-3.627,0.746,-0.070,0.001,0.000,-0.000,0.552,-0.703,0.207,-0.398,-0.200,-0.251,0.249,-0.907,32315,17964,79,-88,49,15.190,305,305,0
149786,-3.624,0.745,-0.060,-0.002,0.001,-0.001,0.550,-0.703,0.207,-0.400,-0.200,-0.249,0.248,-0.906,32274,17961,80,-89,49,15.190,305,305,0
149886,-3.618,0.762,-0.050,-0.001,0.000,-0.000,0.547,-0.705,0.208,-0.400,-0.200,-0.249,0.254,-0.904,32243,17937,82,-91,49,15.190,305,305,0
149986,-3.616,0.774,0.010,-0.000,-0.000,0.000,0.546,-0.706,0.209,-0.400,-0.200,-0.250,0.258,-0.904,32217,17879,82,-92,49,15.190,305,305,0
150086,-3.617,0.773,0.000,0.000,0.001,0.000,0.546,-0.706,0.210,-0.400,-0.200,-0.250,0.258,-0.904,32191,17819,81,-91,49,15.190,305,305,0
150186,-3.619,0.765,-0.090,0.001,0.000,0.000,0.546,-0.705,0.210,-0.401,-0.200,-0.249,0.255,-0.905,32172,17761,81,-90,49,15.190,305,305,0
150286,-3.626,0.742,-0.140,0.001,-0.000,0.000,0.549,-0.703,0.209,-0.401,-0.200,-0.247,0.247,-0.906,32172,17710,79,-88,49,15.190,305,305,0
150386,-3.629,0.734,-0.170,0.000,-0.001,0.000,0.551,-0.702,0.209,-0.401,-0.200,-0.247,0.245,-0.907,32165,17699,79,-89,49,15.190,305,305,0
